Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,State,Category,Sub-Category,Quantity,Discount,Sales,Profit
ORD-100218,2023-11-06,2023-11-11,Second Class,Consumer,West,California,Office Supplies,Art,9,0.0,95.35,31.51
ORD-100219,2024-05-24,2024-05-30,Standard Class,Consumer,East,New Jersey,Office Supplies,Paper,2,0.0,18.06,5.62
ORD-100220,2025-02-12,2025-02-12,Same Day,Corporate,East,Massachusetts,Office Supplies,Art,6,0.3,72.69,0.32
ORD-100221,2023-11-04,2023-11-12,,Home Office,East,Virginia,Office Supplies,Labels,8,0.1,39.0,5.87
ORD-100222,2025-07-30,2025-08-05,Standard Class,Corporate,Central,Minnesota,Technology,Accessories,6,0.0,556.73,139.79
ORD-100223,2024-04-01,2024-04-08,Standard Class,Consumer,East,New York,Office Supplies,Paper,9,0.2,58.96,7.54
ORD-100224,2024-07-06,2024-07-12,Standard Class,Corporate,South,Florida,Office Supplies,Labels,8,0.0,47.34,16.41
ORD-100225,2024-10-28,2024-11-05,Standard Class,Consumer,South,Georgia,Office Supplies,Labels,6,0.1,44.39,10.3
ORD-100226,2024-08-22,2024-08-28,Standard Class,Consumer,South,Alabama,Furniture,Chairs,2,0.2,111.34,-8.71
ORD-100227,2024-06-01,2024-06-01,Same Day,Consumer,West,Arizona,Furniture,Chairs,3,0.0,284.91,11.58
ORD-100228,2024-10-22,2024-10-26,Second Class,Home Office,East,New York,Furniture,Tables,9,0.0,3019.89,-251.3
ORD-100229,2025-05-08,2025-05-16,Standard Class,Corporate,West,Nevada,Office Supplies,Binders,9,0.2,132.96,11.67
ORD-100230,2024-10-21,2024-10-25,First Class,Consumer,West,Oregon,Office Supplies,Fasteners,5,0.1,32.08,4.51
ORD-100231,2025-04-03,2025-04-09,Second Class,Consumer,Central,Minnesota,Technology,Phones,3,0.0,1496.25,193.29
ORD-100232,2024-09-01,2024-09-09,Standard Class,Consumer,East,New Jersey,Office Supplies,Paper,9,0.15,80.63,18.14
ORD-100233,2023-08-08,2023-08-12,Second Class,Consumer,Central,Texas,Furniture,Chairs,10,0.0,1388.61,213.51
ORD-100234,2025-02-17,2025-02-19,Same Day,Consumer,East,Pennsylvania,Furniture,Furnishings,3,0.0,185.69,38.99
ORD-100235,2025-06-25,2025-07-02,Standard Class,Corporate,East,Pennsylvania,Technology,Copiers,6,0.0,7032.51,1145.27
ORD-100236,2024-12-05,2024-12-13,Standard Class,Consumer,Central,Minnesota,Office Supplies,Fasteners,6,0.0,35.92,6.32
ORD-100237,2025-05-10,2025-05-16,Standard Class,Consumer,West,Nevada,Technology,Copiers,7,0.15,5886.09,-270.46
ORD-100238,2025-10-04,2025-10-10,Standard Class,Consumer,Central,Minnesota,Office Supplies,Art,7,0.1,80.56,6.57
ORD-100239,2025-02-02,2025-02-09,Standard Class,Corporate,West,California,Office Supplies,Paper,5,0.1,50.07,10.62
ORD-100240,2025-01-10,2025-01-16,Second Class,Corporate,Central,Texas,Office Supplies,Art,2,0.0,21.87,3.39
ORD-100241,2025-05-14,2025-05-17,First Class,Corporate,Central,Illinois,Office Supplies,Binders,6,0.1,88.21,18.93
ORD-100242,2023-08-15,2023-08-22,Standard Class,Corporate,South,Florida,Office Supplies,Labels,2,0.0,10.27,3.07
ORD-100243,2024-09-17,2024-09-23,Second Class,Consumer,West,Arizona,Technology,Phones,9,0.0,1673.3,168.46
ORD-100244,2024-12-30,2025-01-07,Standard Class,Home Office,East,New York,Technology,Phones,9,0.1,2530.93,80.17
ORD-100245,2025-09-18,2025-09-20,First Class,Consumer,South,North Carolina,Furniture,Furnishings,6,0.15,322.05,6.7
ORD-100246,2024-01-21,2024-01-29,Standard Class,Consumer,West,Washington,Technology,Phones,6,0.0,1708.56,329.58
ORD-100247,2025-08-28,2025-09-01,First Class,Home Office,East,Massachusetts,Furniture,Bookcases,9,0.15,761.32,-73.49
ORD-100248,2025-06-11,2025-06-17,Standard Class,Home Office,Central,Ohio,Office Supplies,Binders,1,0.1,17.93,4.01
ORD-100249,2025-10-18,2025-10-25,Standard Class,Corporate,East,Virginia,Office Supplies,Paper,4,0.0,45.82,18.71
ORD-100250,2023-06-09,2023-06-15,Standard Class,Consumer,Central,Michigan,Office Supplies,Fasteners,5,0.0,32.61,8.37
ORD-100251,2023-07-25,2023-08-01,Standard Class,Corporate,Central,Illinois,Office Supplies,Art,7,0.5,73.61,-16.45
ORD-100252,2025-04-22,2025-04-26,First Class,Corporate,Central,Ohio,Office Supplies,Labels,2,0.3,10.34,-0.43
ORD-100253,2024-08-06,2024-08-12,Standard Class,Consumer,West,Nevada,Office Supplies,Paper,5,0.0,47.75,15.56
ORD-100254,2023-10-28,2023-11-05,Standard Class,Consumer,Central,Minnesota,Technology,Phones,10,0.4,3103.04,-722.45
ORD-100255,2025-03-02,2025-03-10,Standard Class,Consumer,East,Massachusetts,Furniture,Furnishings,7,0.0,306.48,49.85
ORD-100256,2024-03-24,2024-03-27,First Class,Consumer,East,Pennsylvania,Office Supplies,Labels,9,0.3,49.71,4.13
ORD-100257,2025-01-25,2025-01-31,Standard Class,Corporate,West,Oregon,Office Supplies,Fasteners,3,0.0,17.4,4.85
ORD-100258,2024-11-18,2024-11-21,First Class,Corporate,South,North Carolina,Office Supplies,Art,2,0.15,22.42,2.88
ORD-100259,2025-06-21,2025-06-25,Second Class,Home Office,South,Georgia,Office Supplies,Paper,9,0.5,76.94,-7.81
ORD-100260,2025-01-29,2025-02-06,Standard Class,Home Office,Central,Texas,Office Supplies,Storage,3,0.2,151.69,-3.31
ORD-100261,2023-09-25,2023-10-02,Standard Class,Corporate,West,California,Technology,Machines,5,0.15,1824.84,-183.74
ORD-100262,2025-07-01,2025-07-05,Second Class,Consumer,East,Pennsylvania,Office Supplies,Art,4,0.2,62.46,4.9
ORD-100263,2025-04-07,2025-04-14,Standard Class,Corporate,East,Massachusetts,Office Supplies,Paper,6,0.4,46.86,-1.86
ORD-100264,2023-07-01,2023-07-09,Standard Class,Consumer,South,North Carolina,Technology,Copiers,9,0.15,8873.86,-341.79
ORD-100265,2024-04-29,2024-05-06,Standard Class,Consumer,Central,Ohio,Technology,Accessories,7,0.4,271.9,-53.27
ORD-100266,2023-04-22,2023-04-29,Standard Class,Consumer,South,Alabama,Technology,Phones,6,0.2,1349.85,-91.79
ORD-100267,2024-09-25,2024-09-29,First Class,Corporate,West,Washington,Furniture,Bookcases,1,0.0,211.1,18.46
ORD-100268,2025-04-28,2025-05-06,Standard Class,Consumer,West,Oregon,Office Supplies,Storage,1,0.2,67.63,-2.63
ORD-100269,2024-12-12,2024-12-18,Standard Class,Consumer,East,New Jersey,Furniture,Furnishings,8,0.2,251.09,-0.64
ORD-100270,2025-01-01,2025-01-07,Second Class,Corporate,Central,Minnesota,Office Supplies,Fasteners,10,0.0,36.1,9.15
ORD-100271,2025-11-20,2025-11-22,First Class,Corporate,South,North Carolina,Technology,Machines,9,0.0,3974.3,17.45
ORD-100272,2023-12-12,2023-12-16,Second Class,Consumer,Central,Ohio,Furniture,Bookcases,4,0.0,752.34,4.95
ORD-100273,2023-10-04,2023-10-08,Second Class,Consumer,East,New Jersey,Technology,Copiers,10,0.2,7482.15,-606.25
ORD-100274,2024-12-09,2024-12-16,Standard Class,Corporate,East,New Jersey,Technology,Accessories,2,0.0,150.59,43.13
ORD-100275,2025-04-20,2025-04-27,Standard Class,Consumer,West,Arizona,Technology,Phones,1,0.1,319.24,29.74
ORD-100276,2023-08-23,2023-08-25,Same Day,Consumer,East,New York,Office Supplies,Fasteners,10,0.2,57.45,1.05
ORD-100277,2024-11-17,2024-11-22,Second Class,Consumer,Central,Ohio,Office Supplies,Labels,7,0.15,35.82,9.69
ORD-100278,2024-05-15,2024-05-22,Standard Class,Consumer,West,California,Office Supplies,Labels,6,0.0,39.46,11.99
ORD-100279,2024-07-25,2024-07-29,Second Class,Consumer,East,Massachusetts,Technology,Machines,10,0.15,5479.71,-317.69
ORD-100280,2024-10-12,2024-10-20,Standard Class,Consumer,East,Massachusetts,Furniture,Bookcases,5,0.1,686.28,-38.19
ORD-100281,2023-12-14,2023-12-20,Standard Class,Consumer,Central,Minnesota,Office Supplies,Storage,5,0.1,267.23,10.31
ORD-100282,2024-04-20,2024-04-27,Standard Class,Consumer,West,Washington,Office Supplies,Art,10,0.0,120.28,29.51
ORD-100283,2023-10-28,2023-10-29,Same Day,Corporate,South,North Carolina,Technology,Accessories,3,0.15,193.1,19.44
ORD-100284,2025-03-24,2025-03-25,Same Day,Home Office,South,Georgia,Office Supplies,Binders,1,0.3,13.66,-0.43
ORD-100285,2024-02-02,2024-02-08,Standard Class,Corporate,West,Oregon,Office Supplies,Art,9,0.0,85.81,26.86
ORD-100286,2025-02-14,2025-02-19,Second Class,Corporate,West,Arizona,Furniture,Chairs,6,0.0,480.8,33.51
ORD-100287,2024-11-24,2024-12-02,Standard Class,Home Office,West,Arizona,Office Supplies,Art,3,0.0,15.81,3.12
ORD-100288,2024-07-28,2024-07-30,First Class,Consumer,Central,Minnesota,Office Supplies,Paper,10,0.3,88.11,6.21
ORD-100289,2024-02-05,2024-02-11,Standard Class,Corporate,West,Oregon,Office Supplies,Fasteners,3,0.3,11.39,-0.87
ORD-100290,2024-07-25,2024-07-31,Standard Class,Consumer,West,Nevada,Office Supplies,Art,6,0.0,62.33,14.56
ORD-100291,2025-03-27,2025-03-31,Second Class,Consumer,West,Washington,Technology,Copiers,8,0.3,2891.01,-450.15
ORD-100292,2023-09-06,2023-09-14,Standard Class,Consumer,West,Nevada,Office Supplies,Art,2,0.15,19.23,1.69
ORD-100293,2025-03-28,2025-04-05,Standard Class,Corporate,West,Arizona,Office Supplies,Art,10,0.0,151.69,33.34
ORD-100294,2025-02-14,2025-02-20,Standard Class,Consumer,West,Washington,Office Supplies,Labels,1,0.2,5.23,0.6
ORD-100295,2025-09-25,2025-10-02,Standard Class,Consumer,Central,Ohio,Office Supplies,Labels,4,0.0,22.03,4.39
ORD-100296,2024-06-05,2024-06-07,First Class,Consumer,East,New York,Furniture,Bookcases,7,0.0,1355.9,0.74
ORD-100297,2025-03-04,2025-03-10,Standard Class,Home Office,West,Washington,Office Supplies,Paper,2,0.15,17.06,2.76
ORD-100298,2024-11-16,2024-11-20,First Class,Corporate,Central,Ohio,Technology,Machines,3,0.3,1703.08,-388.0
ORD-100299,2024-01-29,2024-02-05,Standard Class,Consumer,Central,Michigan,Office Supplies,Art,3,0.1,40.51,9.12
ORD-100300,2024-03-06,2024-03-10,Second Class,Consumer,South,Georgia,Office Supplies,Storage,5,0.0,360.87,64.06
ORD-100301,2025-02-28,2025-03-06,Second Class,Home Office,Central,Texas,Office Supplies,Fasteners,3,0.0,23.85,4.91
ORD-100302,2024-11-10,2024-11-13,First Class,Consumer,Central,Minnesota,Furniture,Furnishings,9,0.3,180.15,-25.04
ORD-100303,2024-05-27,2024-06-04,Standard Class,Consumer,East,Virginia,Office Supplies,Binders,10,0.0,142.16,41.36
ORD-100304,2024-03-12,2024-03-14,First Class,Consumer,Central,Texas,Office Supplies,Labels,4,0.0,18.99,5.64
ORD-100305,2024-06-09,2024-06-16,Standard Class,Consumer,East,New Jersey,Office Supplies,Art,2,0.0,29.33,9.0
ORD-100306,2025-04-17,2025-04-19,First Class,Corporate,West,Nevada,Furniture,Chairs,5,0.3,416.44,-67.73
ORD-100307,2025-06-08,2025-06-14,Standard Class,Home Office,Central,Ohio,Furniture,Furnishings,4,0.0,273.45,39.97
ORD-100308,2025-07-24,2025-07-31,Standard Class,Corporate,Central,Ohio,Office Supplies,Art,1,0.1,7.98,1.61
ORD-100309,2025-08-30,2025-09-07,Standard Class,Consumer,West,Oregon,Furniture,Tables,10,0.4,2467.52,-841.98
ORD-100310,2023-10-07,2023-10-11,Second Class,Consumer,East,New York,Furniture,Bookcases,10,0.15,2584.19,-210.22
ORD-100311,2023-03-08,2023-03-15,Standard Class,Home Office,Central,Illinois,Office Supplies,Binders,10,0.0,121.79,30.14
ORD-100312,2024-01-18,2024-01-24,Standard Class,Corporate,West,Arizona,Technology,Phones,2,0.0,508.14,45.76
ORD-100313,2024-02-01,2024-02-04,First Class,Corporate,Central,Michigan,Furniture,Tables,8,0.3,1608.77,-442.75
ORD-100314,2023-12-01,2023-12-07,Standard Class,Consumer,South,Alabama,Furniture,Tables,8,0.2,3031.49,-629.25
ORD-100315,2024-08-03,2024-08-10,Standard Class,Consumer,Central,Illinois,Office Supplies,Storage,9,0.2,671.98,-13.73
ORD-100316,2024-12-02,2024-12-08,Standard Class,Consumer,Central,Minnesota,Office Supplies,Labels,6,0.0,29.72,8.85
ORD-100317,2025-08-17,2025-08-25,Standard Class,Consumer,South,Georgia,Office Supplies,Paper,10,0.0,63.26,22.94
ORD-100318,2025-10-20,2025-10-27,Standard Class,Home Office,East,Pennsylvania,Office Supplies,Labels,3,0.1,19.12,3.26
ORD-100319,2023-10-12,2023-10-16,Second Class,Corporate,West,Arizona,Furniture,Tables,1,0.1,172.72,-28.82
ORD-100320,2025-10-06,2025-10-12,Standard Class,Home Office,West,Arizona,Furniture,Furnishings,7,0.15,269.37,5.94
ORD-100321,2025-04-03,2025-04-09,Standard Class,Consumer,East,New Jersey,Furniture,Bookcases,3,0.0,465.97,14.75
ORD-100322,2024-08-22,2024-08-28,Second Class,Consumer,Central,Texas,Office Supplies,Storage,6,0.1,400.27,46.86
ORD-100323,2025-09-20,2025-09-27,Standard Class,Consumer,Central,Minnesota,Furniture,Tables,3,0.5,465.08,-207.14
ORD-100324,2025-09-12,2025-09-15,First Class,Corporate,West,Washington,Furniture,Chairs,6,0.15,747.11,15.96
ORD-100325,2023-04-23,2023-05-01,Standard Class,Consumer,Central,Minnesota,Office Supplies,Binders,8,0.2,89.68,12.1
ORD-100326,2025-09-21,2025-09-29,Standard Class,Consumer,East,New York,Office Supplies,Fasteners,1,0.0,7.06,1.31
ORD-100327,2024-08-11,2024-08-14,First Class,Consumer,East,New Jersey,Office Supplies,Fasteners,2,0.0,9.9,2.05
ORD-100328,2023-07-03,2023-07-11,Standard Class,Corporate,Central,Texas,Office Supplies,Art,1,0.0,5.67,1.24
ORD-100329,2024-07-23,2024-07-29,Standard Class,Corporate,East,Virginia,Office Supplies,Storage,6,0.1,405.99,17.76
ORD-100330,2025-08-14,2025-08-22,Standard Class,Consumer,Central,Illinois,Office Supplies,Art,9,0.0,106.36,24.71
ORD-100331,2024-06-24,2024-06-27,First Class,Consumer,West,Nevada,Technology,Copiers,10,0.1,10266.51,-311.68
ORD-100332,2024-01-11,2024-01-15,Second Class,Consumer,East,Virginia,Office Supplies,Fasteners,10,0.0,41.63,11.05
ORD-100333,2023-09-22,2023-09-25,First Class,Corporate,West,Nevada,Office Supplies,Binders,6,0.3,99.86,-1.69
ORD-100334,2025-03-30,2025-04-06,Standard Class,Consumer,East,Pennsylvania,Furniture,Tables,6,0.0,1817.64,-114.8
ORD-100335,2025-07-25,2025-07-31,Standard Class,Consumer,Central,Texas,Technology,Copiers,7,0.0,6579.71,799.91
ORD-100336,2025-01-27,2025-02-04,Standard Class,Home Office,West,Arizona,Technology,Copiers,10,0.0,11834.66,935.22
ORD-100337,2024-06-02,2024-06-08,Standard Class,Consumer,East,New Jersey,Office Supplies,Paper,1,0.0,9.07,2.8
ORD-100338,2025-04-19,2025-04-26,Standard Class,Consumer,Central,Michigan,Technology,Copiers,1,0.0,1040.67,92.44
ORD-100339,2024-11-09,2024-11-16,Standard Class,Consumer,South,Florida,Office Supplies,Fasteners,3,0.2,12.34,-0.27
ORD-100340,2024-11-06,2024-11-13,Standard Class,Home Office,West,Oregon,Office Supplies,Paper,6,0.1,28.05,5.9
ORD-100341,2025-07-13,2025-07-20,Standard Class,Consumer,South,Georgia,Office Supplies,Art,7,0.2,71.72,9.81
ORD-100342,2025-07-23,2025-07-28,Second Class,Corporate,West,Nevada,Furniture,Tables,2,0.2,367.27,-72.49
ORD-100343,2023-01-26,2023-02-01,Second Class,Consumer,East,New Jersey,Office Supplies,Fasteners,8,0.1,66.1,9.59
ORD-100344,2025-11-14,2025-11-18,First Class,Home Office,Central,Ohio,Office Supplies,Paper,8,0.15,77.81,12.37
ORD-100345,2024-09-15,2024-09-23,Standard Class,Home Office,Central,Ohio,Furniture,Bookcases,5,0.0,825.99,10.86
ORD-100346,2024-02-14,2024-02-18,Second Class,Consumer,East,New Jersey,Office Supplies,Binders,8,0.0,113.54,32.86
ORD-100347,2024-04-24,2024-05-01,Standard Class,Corporate,West,Washington,Technology,Copiers,5,0.1,6617.22,426.8
ORD-100348,2024-12-28,2025-01-01,First Class,Corporate,South,North Carolina,Office Supplies,Fasteners,5,0.3,10.59,-0.62
ORD-100349,2025-10-22,2025-10-26,First Class,Home Office,Central,Michigan,Furniture,Bookcases,9,0.1,1859.32,-91.81
ORD-100350,2024-07-27,2024-08-02,Standard Class,Consumer,Central,Minnesota,Office Supplies,Binders,9,0.0,202.64,65.49
ORD-100351,2025-08-29,2025-09-02,First Class,Consumer,Central,Michigan,Office Supplies,Labels,4,0.1,22.23,5.07
ORD-100352,2023-08-01,2023-08-02,Same Day,Corporate,Central,Texas,Furniture,Tables,9,0.3,2408.52,-727.8
ORD-100353,2025-09-14,2025-09-21,Standard Class,Consumer,West,Washington,Office Supplies,Binders,2,0.0,27.72,9.5
ORD-100354,2025-02-22,2025-02-27,Second Class,Corporate,Central,Illinois,Technology,Machines,4,0.0,2012.06,-6.9
ORD-100355,2025-04-05,2025-04-13,Standard Class,Consumer,Central,Illinois,Technology,Machines,9,0.15,3610.16,-400.59
ORD-100356,2025-02-13,2025-02-20,Standard Class,Corporate,West,Nevada,Office Supplies,Fasteners,9,0.0,55.43,11.63
ORD-100357,2023-08-18,2023-08-22,Second Class,Home Office,West,Nevada,Furniture,Chairs,4,0.0,591.94,110.73
ORD-100358,2024-07-22,2024-07-29,Standard Class,Consumer,West,Arizona,Furniture,Chairs,2,0.0,217.52,20.81
ORD-100359,2024-05-10,2024-05-17,Standard Class,Home Office,West,Arizona,Office Supplies,Fasteners,3,0.0,14.77,3.43
ORD-100360,2025-06-16,2025-06-19,First Class,Consumer,East,Virginia,Office Supplies,Art,4,0.1,51.78,7.5
ORD-100361,2024-03-09,2024-03-16,Standard Class,Consumer,Central,Texas,Office Supplies,Paper,4,0.4,43.23,-1.61
ORD-100362,2025-05-25,2025-05-31,Standard Class,Consumer,West,Washington,Office Supplies,Art,3,0.0,31.83,5.6
ORD-100363,2024-08-04,2024-08-10,Second Class,Consumer,East,Virginia,Furniture,Bookcases,5,0.2,1068.51,-163.01
ORD-100364,2025-05-12,2025-05-16,First Class,Home Office,South,North Carolina,Technology,Copiers,10,0.1,8452.27,26.56
ORD-100365,2025-10-09,2025-10-16,Standard Class,Home Office,South,Florida,Office Supplies,Storage,8,0.2,346.66,-14.2
ORD-100366,2024-05-24,2024-05-30,Second Class,Consumer,East,Massachusetts,Technology,Accessories,8,0.1,549.3,96.09
ORD-100367,2024-05-19,2024-05-23,First Class,Consumer,South,Alabama,Office Supplies,Art,4,0.0,51.78,12.6
ORD-100368,2024-05-31,2024-06-06,Standard Class,Consumer,East,New York,Office Supplies,Labels,10,0.0,31.01,7.61
ORD-100369,2024-12-23,2024-12-27,Second Class,Consumer,West,Washington,Office Supplies,Paper,7,0.4,40.88,-1.2
ORD-100370,2023-10-10,2023-10-14,Second Class,Consumer,Central,Ohio,Office Supplies,Labels,10,0.0,79.24,21.27
ORD-100371,2023-12-28,2024-01-01,Second Class,Home Office,West,Washington,Technology,Accessories,3,0.0,169.55,39.48
ORD-100372,2024-10-12,2024-10-18,Standard Class,Corporate,East,New York,Office Supplies,Art,1,0.0,9.42,2.64
ORD-100373,2025-09-14,2025-09-18,First Class,Corporate,West,California,Office Supplies,Binders,6,0.0,145.45,42.06
ORD-100374,2025-04-16,2025-04-19,First Class,Consumer,East,Pennsylvania,Office Supplies,Storage,8,0.15,373.33,-1.69
ORD-100375,2025-09-14,2025-09-19,Second Class,Consumer,Central,Illinois,Office Supplies,Art,5,0.15,52.05,2.52
ORD-100376,2025-06-19,2025-06-26,Standard Class,Corporate,West,California,Furniture,Tables,7,0.15,1580.81,-257.6
ORD-100377,2024-10-19,2024-10-27,Standard Class,Consumer,Central,Michigan,Office Supplies,Labels,4,0.0,31.02,10.45
ORD-100378,2024-11-23,2024-11-27,Second Class,Corporate,Central,Texas,Furniture,Tables,4,0.4,735.03,-265.79
ORD-100379,2024-03-31,2024-04-08,Standard Class,Consumer,West,California,Office Supplies,Art,2,0.5,18.72,-3.71
ORD-100380,2025-08-29,2025-09-04,Second Class,Consumer,South,Florida,Office Supplies,Binders,5,0.4,91.48,-13.39
ORD-100381,2025-04-02,2025-04-10,Standard Class,Consumer,Central,Minnesota,Furniture,Furnishings,6,0.3,84.45,-10.41
ORD-100382,2025-06-27,2025-07-01,Second Class,Consumer,East,Virginia,Furniture,Chairs,6,0.0,590.06,53.53
ORD-100383,2024-11-26,2024-12-03,Standard Class,Home Office,South,North Carolina,Office Supplies,Art,4,0.0,44.93,12.77
ORD-100384,2024-08-16,2024-08-18,First Class,Consumer,Central,Michigan,Technology,Machines,3,0.1,1401.76,-23.65
ORD-100385,2024-12-22,2024-12-28,Standard Class,Corporate,West,California,Office Supplies,Fasteners,3,0.0,14.65,4.83
ORD-100386,2025-02-26,2025-03-04,Standard Class,Consumer,West,Washington,Furniture,Chairs,9,0.0,705.58,84.96
ORD-100387,2025-05-03,2025-05-09,Standard Class,Home Office,West,California,Technology,Machines,6,0.5,2534.47,-845.07
ORD-100388,2024-06-12,2024-06-19,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Paper,1,0.1,7.85,1.45
ORD-100389,2024-03-24,2024-03-31,Standard Class,Consumer,West,Nevada,Office Supplies,Fasteners,3,0.0,15.21,2.75
ORD-100390,2024-05-03,2024-05-09,Standard Class,Consumer,Central,Illinois,Office Supplies,Binders,1,0.0,10.81,2.44
ORD-100391,2024-07-28,2024-08-03,Standard Class,Consumer,South,Alabama,Furniture,Furnishings,1,0.0,72.52,8.43
ORD-100392,2024-05-10,2024-05-17,Standard Class,Consumer,West,Nevada,Technology,Accessories,2,0.1,109.3,15.01
ORD-100393,2023-07-29,2023-08-04,Standard Class,Consumer,Central,Illinois,Technology,Machines,6,0.0,3299.64,269.26
ORD-100394,2025-08-20,2025-08-22,First Class,Consumer,Central,Minnesota,Office Supplies,Paper,10,0.15,90.43,21.07
ORD-100395,2025-01-16,2025-01-22,Standard Class,Consumer,South,Georgia,Office Supplies,Art,4,0.0,62.84,15.58
ORD-100396,2025-09-05,2025-09-12,Standard Class,Corporate,Central,Minnesota,Furniture,Tables,3,0.0,815.26,-81.62
ORD-100397,2025-07-07,2025-07-09,First Class,Corporate,South,Florida,Office Supplies,Labels,3,0.4,14.89,-1.37
ORD-100398,2023-12-14,2023-12-22,Standard Class,Consumer,South,Tennessee,Office Supplies,Labels,7,0.3,41.05,1.74
ORD-100399,2024-10-05,2024-10-10,Second Class,Consumer,Central,Michigan,Furniture,Tables,6,0.0,1368.09,-88.87
